"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ABHD12"	4768.1132112408	4565.5148243747	5192.18561107853	0.723701231679322	-0.466533867930504	9.74339605584609e-23	1.52763425564538e-21
"ABHD12B"	46.4823957968137	51.7587035992663	35.4381987196304	1.28655049011531	0.363508076123114	1.81652484641442e-05	4.5606607135048e-05
"ABHD13"	1220.56408448741	1346.93871561156	956.040788283432	1.2329464517068	0.302110143183869	8.57641476776975e-12	4.33997541328585e-11
"ABHD14A"	642.566232331377	590.024118920165	752.545687111367	0.634758151020221	-0.655721079042233	6.38748987619666e-26	1.36812294134937e-24
"ABHD14A.ACY1"	19.9923011329472	19.2970579033609	21.4475618060566	0.757098147883225	-0.401447755989599	4.41496700413772e-05	0.000105761523009568
"ABHD14B"	4576.76333588931	4556.44143824174	4619.30047568577	0.801381967146429	-0.319438048559037	4.21883889913536e-10	1.77728878921268e-09
"ABHD15"	1579.41075092505	1608.28537465307	1518.9713211341	0.932295982799805	-0.101140044378148	0.0316426614978194	0.0489508161002411
"ABHD16A"	336.127925665596	353.977916898494	298.764900538351	1.03364996967752	0.0477477209488292	0.294832409531801	0.360267040467709
"ABHD16B"	0	0	0	1	0	1	1
"ABHD17A"	2103.39098212944	2103.2869084795	2103.60882573212	0.837280860764795	-0.256216447661789	1.83693785663317e-07	5.79665450141285e-07
"ABHD17B"	1036.36168837739	1142.41875251841	814.366467162963	1.28016300745238	0.356327525123748	1.88629675596137e-12	1.02490190776021e-11
"ABHD17C"	493.35344976618	477.100259814385	527.374102025526	0.761045205861351	-0.393945942952262	2.66765212765966e-07	8.27885018526716e-07
"ABHD18"	785.892016491921	850.430006000731	650.803181308882	1.1323038305473	0.179261127789502	0.00010194994248988	0.000233296200823854
"ABHD2"	9049.88825323029	9338.99089650611	8444.747937802	0.995084892648828	-0.00710848483000474	0.934352767908979	0.960486677722
"ABHD3"	763.200232946433	643.594350561859	1013.55540290669	0.556496052001648	-0.845556642320753	2.01979164047418e-26	4.58370575451239e-25
"ABHD4"	2620.4256107338	2703.15947757102	2447.24975281987	0.94762112621244	-0.0776177325880573	0.132110512848722	0.176891771210617
"ABHD5"	613.733856421991	631.881790244612	575.747187488927	0.988856439564199	-0.0161670066252086	0.763153115480793	0.814355227736156
"ABHD6"	2040.64216315456	2335.91419360762	1422.5882857466	1.35570351838208	0.439041706993917	9.1704610373396e-09	3.33466339941775e-08
"ABHD8"	670.095864900543	688.237373202127	632.122645660581	0.916963933372551	-0.125063104979627	0.0259072020441399	0.0407867902083658
"ABI1"	3849.98455411105	4082.19450959903	3363.93017523248	1.07079196480952	0.0986782181920453	0.00615163198486929	0.0108608491751969
"ABI2"	4065.21021625561	4537.80210721208	3075.99613394298	1.29251621623517	0.370182381070422	7.13624964199496e-19	7.43681957565608e-18
"ABI3"	1708.36207690053	1801.26266298678	1513.90557062062	1.02808401923885	0.0399581723003104	0.49567037518312	0.564088933757867
"ABI3BP"	5744.36182729454	6572.41357515643	4011.11065319852	1.41303172229986	0.498793854271269	4.47391362577943e-05	0.000107089478821149
"ABL1"	5699.39954523146	6054.9839727567	4955.10170625007	1.05925479707016	0.0830496622809076	0.0724376935300195	0.103320274284282
"ABL2"	3382.95303139028	3532.09880240641	3070.76592062983	1.01102897465642	0.0158243434270094	0.791475541034275	0.839664579055212
"ABLIM1"	10377.7724657695	11967.4882973859	7050.23063188913	1.45841805048534	0.544404322485662	4.88486900372817e-20	5.72663451297225e-19
"ABLIM2"	395.941515112025	361.097601613793	468.875669453044	0.653884703243662	-0.612891821125143	4.79184247126798e-13	2.74675255942325e-12
"ABLIM3"	8114.46858804244	8857.73140900915	6558.69485719909	1.14235412308679	0.192009947046019	0.0407832391474641	0.0616372136192253
"ABO"	2088.20285394824	2552.30232269633	1116.76483551279	2.00151928403877	1.00109551572699	3.52587291899806e-10	1.49855741693165e-09
"ABR"	5139.39570890701	5162.53810581875	5090.95479114766	0.913494380905364	-0.130532240325674	0.0476203095387279	0.0710026324108792
"ABRA"	6.84765110263751	6.25881430191745	8.08018527557328	0.598518937884816	-0.740531198328009	2.64989632095457e-07	8.22688605828552e-07
"ABRACL"	1112.52427606609	1015.28460403981	1316.06321689128	0.680133752478582	-0.556109605785367	8.53918806669915e-19	8.83094667550626e-18
"ABRAXAS1"	843.906632266477	999.219605426546	518.810533167451	1.67442476095576	0.743665551061226	4.82545024137628e-26	1.04734594384889e-24
"ABRAXAS2"	1342.00498082061	1481.03532729615	1050.99114999913	1.23990363695799	0.31022800135007	2.91717936447677e-16	2.3181598624031e-15
"ABT1"	1514.00633000814	1584.10995583323	1367.26768464754	1.00538322124355	0.00774551733001062	0.822832802480843	0.865773701773598
"ABTB1"	2101.58071610543	2171.02605830198	1956.21996877474	0.926258726702208	-0.110512865122666	0.0360327157113414	0.0551027476019485
"ABTB2"	891.003550091558	855.548055786163	965.21784562521	0.807455981305354	-0.308544481871452	0.00568635976691126	0.0100985974283735
"ACAA1"	3015.23882572568	3116.49330279047	2803.2962246646	0.931172148157125	-0.102880187754264	0.0484501807565878	0.0721077726779963
"ACAA2"	14677.8113722181	17719.4578743926	8311.13515338072	1.79611314358993	0.844878233461421	1.71791283763635e-26	3.93892872058048e-25
"ACACA"	1937.33710583853	1925.95635720328	1961.15892130485	0.873701975327928	-0.194786842665831	0.000220899820632814	0.00048393247343374
"ACACB"	2787.5086577507	2994.22305473797	2354.82075846677	1.07899689290255	0.109690710423212	0.131972865012755	0.176763229811329
"ACAD10"	2378.63989489927	2448.70884947829	2231.97382227113	0.949254480444911	-0.0751331915614081	0.213483555713568	0.271299933593176
"ACAD11"	607.174392497696	754.369103392937	299.071177766664	2.13512440403479	1.09432013160469	1.70964172654088e-20	2.11825391369687e-19
"ACAD8"	1550.2205639514	1644.58751356374	1352.69471289948	1.0590110796582	0.0827176832720092	0.0894335105189816	0.124910970551387
"ACAD9"	2657.69224638542	2783.74625594183	2393.84006489159	0.986481521787093	-0.0196360674314823	0.620187516024301	0.683769944044362
"ACADL"	2692.48402559867	3262.54809938764	1499.24431835095	1.8271241110076	0.869574635198972	6.98500810385838e-14	4.34045485740523e-13
"ACADM"	5043.14798886034	5936.4052490291	3173.41074242014	1.61644933806302	0.692828291954809	4.37118085181172e-20	5.14917083828096e-19
"ACADS"	3527.21841730775	3616.13716697668	3341.09656241068	0.826431888117869	-0.275032172797232	0.000467767563220368	0.000982154873252784
"ACADSB"	3079.58757211137	3720.39859719662	1738.26263140498	1.82395648269469	0.867071309025946	7.78302946361049e-33	3.24572285118362e-31
"ACADVL"	26293.6665452047	27351.1946127089	24080.0829504909	0.955783927061392	-0.0652435881774288	0.262583674094227	0.325226750936832
"ACAN"	3011.62113803975	2975.63842915398	3086.93898210499	0.805567569423505	-0.31192249045733	0.0208741154110782	0.0334677260494653
"ACAP1"	1007.40433612903	903.331047490955	1225.24718253294	0.635912244124292	-0.653100407525582	8.42031425224823e-16	6.40542521040997e-15
"ACAP2"	3461.2511761172	3848.47127268167	2650.73457647606	1.26965865294255	0.344440681328281	5.80940940947226e-14	3.6442877848672e-13
"ACAP3"	1765.66402800922	1723.39357683443	1854.14317115147	0.77973059047826	-0.35895235927162	9.73553178791045e-08	3.16382088048306e-07
"ACAT1"	9273.61672735662	10584.2425867097	6530.25700933196	1.37400024904576	0.458382265653142	4.55381743203119e-06	1.23001472621604e-05
"ACAT2"	803.971068665634	818.36778159821	773.836334142166	0.916418216340229	-0.125921958415758	0.00556383389374357	0.00989901485354201
"ACBD3"	3579.14114780355	3908.65354447477	2889.41644172776	1.21497588017031	0.280927673580779	6.39122061930293e-08	2.11934508941844e-07
"ACBD4"	1822.72565593249	2034.60767255888	1379.22106212444	1.2352463326608	0.30479877255537	9.68335601728546e-06	2.51046921782886e-05
"ACBD5"	3295.59605520014	3666.02026236068	2520.23606878337	1.27760386079267	0.353440577550275	3.84321278374341e-11	1.81001967320858e-10
"ACBD7"	10.8837850616167	10.6803351403122	11.3096398658381	0.894381104533975	-0.161038386003096	0.161572835484213	0.211955202154802
"ACCS"	1258.4387595328	1315.56609548326	1138.86166502778	0.969197531303973	-0.0451373648608466	0.583966490885541	0.649487650942777
"ACCSL"	1.58377876312363	1.68842581061768	1.3647349432137	1.07400385304311	0.102999169073992	0.525032904611775	0.592282564547714
"ACD"	1158.38961706229	1177.51465891489	1118.35769715963	0.918705925095876	-0.122324961665548	0.00513757800133637	0.00919494922754032
"ACE"	2796.12460872471	3067.48340079029	2228.12514955638	1.18375363191557	0.243368852083134	0.0111633781174374	0.0188185304417498
"ACE2"	5734.62272158009	7082.66438692636	2912.94544691118	2.05134781118031	1.03657212512986	8.33296382843086e-09	3.04327822692214e-08
"ACER1"	3.18866971902881	2.79331998963099	4.01620300354474	0.613611125750916	-0.704603453441308	1.8288736849152e-07	5.77195374090443e-07
"ACER2"	282.005210354836	336.115211905743	168.743902760703	1.78939160461184	0.839469152737031	4.8582405479138e-20	5.69815559648582e-19
"ACER3"	2223.17125543239	2230.48038151826	2207.87202878059	0.894108920222398	-0.161477503866899	0.00195190055715322	0.00373215502722078
"ACHE"	337.354272607751	224.631266210193	573.302428856056	0.318253518527844	-1.6517516306127	2.88146609003872e-37	1.86958103012193e-35
"ACIN1"	7212.83649550121	7518.10470599929	6573.858936881	0.992342555950846	-0.0110898709866038	0.810014976919536	0.855311867076221
"ACKR1"	1135.84378315435	1114.05342096253	1181.45466550619	0.723872536525047	-0.46619241292767	0.000162723776697116	0.000363169815781067
"ACKR2"	65.5514684154452	68.2259810390722	59.9532649734432	0.971752633001049	-0.0413389832800197	0.738960688131577	0.792878785576723
"ACKR3"	5885.85488811418	6036.30382749746	5570.9400274175	0.909195110901433	-0.137338168647596	0.153113550765356	0.201911253214683
"ACKR4"	161.738863695733	155.900764155319	173.95898509399	0.76953156731461	-0.377947585651448	0.00046190202731286	0.000970423859655919
"ACLY"	28677.4141304792	31982.7149293291	21758.8652533834	1.29762246525055	0.375870701721616	1.25567666093774e-08	4.50029202589057e-08
"ACMSD"	3468.73763466469	4018.99940817144	2316.94746279032	1.4545121355559	0.540535333449753	1.50983048868102e-05	3.8312694613961e-05
"ACO1"	5602.9276337402	5945.26670063866	4886.3545558223	1.06352290683291	0.0888511073167733	0.192336843842497	0.247429320943976
"ACO2"	10501.7242103671	11601.9980555348	8198.66653445716	1.22287286723596	0.290274425662562	8.87522947330858e-05	0.000204515063975476
"ACOD1"	4.64142567392107	4.0932647336183	5.78881844958586	0.712500278892337	-0.489037516011726	0.0355077465898069	0.0543954151211887
"ACOT1"	275.849230417892	288.333174689616	249.718241476457	0.936990957857943	-0.0938929692189606	0.40617835005577	0.475385559286377
"ACOT11"	569.342692113116	591.974432906998	521.970663246421	1.00386592741084	0.00556660118555911	0.958103067339544	0.97999590922039
"ACOT12"	7.15011110158268	7.52933688290164	6.35632794441194	1.02583578550971	0.0367998046369657	0.880260607579452	0.914951974032137
"ACOT13"	1882.05699193132	1972.45963136406	1692.82910690751	0.987822826318027	-0.0176757884150513	0.714509280914646	0.771070253409219
"ACOT2"	966.384525289813	1023.03333275827	847.809071147767	1.01685831555004	0.0241186745805945	0.741823609032128	0.795390883221895
"ACOT4"	579.49086061197	649.407982343367	433.14259959656	1.1717527579897	0.22866819053563	0.0280444893543222	0.0438207495220678
"ACOT6"	7.95665437009403	8.58095189141368	6.6498949621144	1.10561483415771	0.144848877769151	0.25686077134518	0.31907812911742
"ACOT7"	3476.75455707767	3410.62634756138	3615.17198941921	0.794884504798829	-0.331182840098532	5.35481815091912e-05	0.000127164551357756
"ACOT8"	963.300482481554	902.480505014356	1090.60689494395	0.679607446270743	-0.557226435068258	2.07912220997866e-26	4.70958824834163e-25
"ACOT9"	1737.71798748352	1762.57798029392	1685.68185346426	0.926095367099099	-0.110767328446592	0.00225279074238854	0.00426800364613736
"ACOX1"	4516.65478213147	4773.89337296344	3978.21127212916	1.0348984965497	0.0494892742893056	0.282146432676308	0.346501101010381
"ACOX2"	759.257432255605	863.350808061514	541.372540040751	1.40308721159848	0.488604685244531	4.05796628000683e-08	1.37803654464152e-07
"ACOX3"	997.985001539675	951.253515347988	1095.80183909619	0.741122056202699	-0.432216933763365	1.32498951715104e-25	2.7533598177527e-24
"ACOXL"	17.691525788367	15.7627750896007	21.7287244559709	0.59641355633046	-0.745615044797101	1.90679161916012e-10	8.35904552399466e-10
"ACOXL.AS1"	6.96001395577546	7.11656105400457	6.63233462594186	0.95967806567373	-0.059377575460004	0.601321776712293	0.665933363505974
"ACP1"	4808.70076723758	5194.78094923132	4000.57019995875	1.11850908860175	0.161576979264625	2.68849360922109e-05	6.61374307659147e-05
"ACP2"	3144.39533312967	2987.91069562873	3471.94392218444	0.735342381441333	-0.443511957869517	9.06583906309502e-29	2.58074923901127e-27
"ACP4"	4.77133431896935	4.81501712025737	4.67989889018634	0.868320424514473	-0.203700575772903	0.0758807376780628	0.107714795554173
"ACP5"	5215.47477329775	5512.87937368231	4592.95706938722	1.08612500458317	0.119190155733211	0.361125560312051	0.429903829081774
"ACP6"	974.114018452161	1039.55066902595	837.144134952989	1.05343279437549	0.0750982777870074	0.21419011512227	0.272056127897272
"ACP7"	4.65558169534272	4.1923204552243	5.62526516068377	0.630466361988303	-0.665508696082099	3.15567868268464e-05	7.6947463411069e-05
"ACPP"	67.9095135786422	62.4515850587601	79.3338732755383	0.71900017483967	-0.475935973401797	0.000217419856926806	0.000476779759962819
"ACR"	38.3773111268618	42.1060782147219	30.572376290782	1.18731130764897	0.247698252686088	0.0185442032229727	0.0300461168777075
"ACRBP"	282.158177485485	279.71895774779	287.263873458175	0.876747606292838	-0.189766508267747	0.0118831225643542	0.0199121270746607
"ACRV1"	8.36768749454193	7.5135129438285	10.1556180758489	0.661803781209784	-0.595524560388587	2.04881207107596e-09	7.99981102528314e-09
"ACSBG1"	45.971273678415	44.310298199986	49.4479739034495	0.730231980422229	-0.453573242074252	0.00445371292304283	0.00804895032747263
"ACSBG2"	18.0593866474284	19.220267130189	15.6294691151905	1.04064389696736	0.0574764702029426	0.587069424188042	0.652400385937752
"ACSF2"	964.13463786449	891.572068530952	1116.02026435767	0.673385041458391	-0.570496421321286	1.80697037382276e-09	7.09868747822544e-09
"ACSF3"	1385.8236197754	1345.50138402147	1470.22482132246	0.783218448949041	-0.352513346424544	8.71084676932817e-12	4.40161180166798e-11
"ACSL1"	15968.1749356468	17915.461061125	11892.1785115091	1.31462505989112	0.394651391634665	9.89267579714434e-06	2.56201399943878e-05
"ACSL3"	3518.55869213512	3682.69434293542	3174.9952491556	1.03221494226973	0.0457434202360633	0.398193628018028	0.467287816414365
"ACSL4"	4969.6913534583	4992.25181956595	4922.46851446279	0.90707554541139	-0.140705384870392	0.0264536683115553	0.0415693199438778
"ACSL5"	2362.41762751485	2326.94873605632	2436.65996553673	0.846670108873948	-0.240128138315905	0.00117296493083851	0.00231555692286262
"ACSL6"	160.150918953776	178.553432785089	121.631371368979	1.24973796380855	0.321625632532668	0.0244797440248431	0.0387294315972809
"ACSM1"	111.047017714169	106.986994739472	119.54532667363	0.764280672984363	-0.387825546729075	0.00495303299003044	0.00888682744905367
"ACSM2A"	10827.4106440925	12601.6745852229	7113.57866793755	1.43104367112444	0.517067699425377	0.000979612458932879	0.00195810123294769
